Symbol,DateTime,Open,High,Low,Close,EMA
SPX,5/16/1963 12:00:00 AM,70.43,70.81,69.91,70.25,68.3789
SPX,5/17/1963 12:00:00 AM,70.25,70.63,69.83,70.29,68.4539
SPX,5/20/1963 12:00:00 AM,70.29,70.48,69.59,69.96,68.5129
SPX,5/21/1963 12:00:00 AM,69.96,70.51,69.62,70.14,68.5767
SPX,5/22/1963 12:00:00 AM,70.14,70.68,69.82,70.14,68.638
SPX,5/23/1963 12:00:00 AM,70.14,70.53,69.79,70.1,68.6954
SPX,5/24/1963 12:00:00 AM,70.1,70.44,69.66,70.02,68.7473
SPX,5/27/1963 12:00:00 AM,70.02,70.27,69.48,69.87,68.7913
SPX,5/28/1963 12:00:00 AM,69.87,70.41,69.55,70.01,68.8391
SPX,5/29/1963 12:00:00 AM,70.01,70.65,69.86,70.33,68.8976
SPX,5/31/1963 12:00:00 AM,70.33,71.14,70.27,70.8,68.9722
SPX,6/4/1963 12:00:00 AM,70.69,71.08,70.2,70.7,69.04
SPX,6/5/1963 12:00:00 AM,70.7,71.17,70.17,70.53,69.0984
SPX,6/6/1963 12:00:00 AM,70.53,70.95,70.11,70.58,69.1565
SPX,6/7/1963 12:00:00 AM,70.58,70.98,70.1,70.41,69.2056
SPX,6/10/1963 12:00:00 AM,70.41,70.51,69.57,69.94,69.2344
SPX,6/11/1963 12:00:00 AM,69.94,70.41,69.58,70.03,69.2656
SPX,6/12/1963 12:00:00 AM,70.03,70.81,69.91,70.41,69.3105
SPX,6/13/1963 12:00:00 AM,70.41,70.85,69.98,70.23,69.3466
SPX,6/14/1963 12:00:00 AM,70.23,70.6,69.87,70.25,69.382
SPX,6/17/1963 12:00:00 AM,73.19,74.01,73.19,73.43,69.5408
SPX,6/18/1963 12:00:00 AM,70.43,70.43,69.63,70.02,69.5595
SPX,6/19/1963 12:00:00 AM,70.02,70.47,69.75,70.09,69.5803
SPX,6/20/1963 12:00:00 AM,70.09,70.36,69.31,70.01,69.5972
SPX,6/21/1963 12:00:00 AM,70.01,70.57,69.79,70.25,69.6228
SPX,6/24/1963 12:00:00 AM,70.25,70.67,69.84,70.2,69.6454
SPX,6/25/1963 12:00:00 AM,70.2,70.51,69.75,70.04,69.6609
SPX,6/26/1963 12:00:00 AM,70.04,70.1,69.17,69.41,69.6511
SPX,6/27/1963 12:00:00 AM,69.41,69.81,68.78,69.07,69.6283
SPX,6/28/1963 12:00:00 AM,69.07,69.68,68.93,69.37,69.6182
SPX,7/2/1963 12:00:00 AM,68.86,69.72,68.74,69.46,69.6119
SPX,7/3/1963 12:00:00 AM,69.46,70.28,69.42,69.94,69.6248
SPX,7/5/1963 12:00:00 AM,69.94,70.48,69.78,70.22,69.6482
SPX,7/8/1963 12:00:00 AM,70.22,70.35,69.47,69.74,69.6518
SPX,7/9/1963 12:00:00 AM,69.74,70.39,69.55,70.04,69.667
SPX,7/10/1963 12:00:00 AM,70.04,70.31,69.56,69.89,69.6757
SPX,7/11/1963 12:00:00 AM,69.89,70.3,69.52,69.76,69.679
SPX,7/12/1963 12:00:00 AM,69.76,70.13,69.36,69.64,69.6775
SPX,7/15/1963 12:00:00 AM,69.64,69.73,68.97,69.2,69.6588
SPX,7/16/1963 12:00:00 AM,69.2,69.51,68.85,69.14,69.6384
SPX,7/17/1963 12:00:00 AM,69.14,69.53,68.68,68.93,69.6106
SPX,7/18/1963 12:00:00 AM,68.93,69.27,68.34,68.49,69.5667
SPX,7/19/1963 12:00:00 AM,68.49,68.7,67.9,68.35,69.519
SPX,7/22/1963 12:00:00 AM,68.35,68.6,67.54,67.9,69.4555
SPX,7/23/1963 12:00:00 AM,67.9,68.57,67.65,67.91,69.3949
SPX,7/24/1963 12:00:00 AM,67.91,68.54,67.76,68.28,69.3512
SPX,7/25/1963 12:00:00 AM,68.28,68.92,68.02,68.26,69.3084
SPX,7/26/1963 12:00:00 AM,68.26,68.76,68.03,68.54,69.2782
SPX,7/29/1963 12:00:00 AM,68.54,68.96,68.32,68.67,69.2544
SPX,7/30/1963 12:00:00 AM,68.67,69.45,68.58,69.24,69.2538
SPX,7/31/1963 12:00:00 AM,69.24,69.83,68.91,69.13,69.249
SPX,8/2/1963 12:00:00 AM,69.07,69.56,68.86,69.3,69.251
SPX,8/5/1963 12:00:00 AM,69.3,69.97,69.2,69.71,69.269
SPX,8/6/1963 12:00:00 AM,69.71,70.4,69.57,70.17,69.3043
SPX,8/7/1963 12:00:00 AM,70.17,70.53,69.69,69.96,69.33
SPX,8/8/1963 12:00:00 AM,69.96,70.31,69.58,70.02,69.3571
SPX,8/9/1963 12:00:00 AM,70.02,70.65,69.83,70.48,69.4011
SPX,8/12/1963 12:00:00 AM,70.48,71,70.19,70.59,69.4477
SPX,8/13/1963 12:00:00 AM,70.59,71.09,70.32,70.79,69.5004
SPX,8/14/1963 12:00:00 AM,70.79,71.32,70.39,71.07,69.5619
SPX,8/15/1963 12:00:00 AM,71.07,71.71,70.81,71.38,69.6332
SPX,8/16/1963 12:00:00 AM,71.38,71.95,71.05,71.49,69.706
SPX,8/19/1963 12:00:00 AM,71.49,71.92,71.15,71.44,69.774
SPX,8/20/1963 12:00:00 AM,71.44,71.91,71.03,71.38,69.837
SPX,8/21/1963 12:00:00 AM,71.38,71.73,71,71.29,69.894
SPX,8/22/1963 12:00:00 AM,71.29,71.81,70.95,71.54,69.9585
SPX,8/23/1963 12:00:00 AM,71.54,72.14,71.33,71.76,70.0292
SPX,8/26/1963 12:00:00 AM,71.76,72.3,71.57,71.91,70.103
SPX,8/27/1963 12:00:00 AM,71.91,72.04,71.27,71.52,70.1585
SPX,8/28/1963 12:00:00 AM,71.52,72.39,71.49,72.04,70.2323
SPX,8/29/1963 12:00:00 AM,72.04,72.56,71.83,72.16,70.3079
SPX,8/30/1963 12:00:00 AM,72.16,72.71,71.88,72.5,70.3939
SPX,9/4/1963 12:00:00 AM,72.66,73.18,72.32,72.64,70.4819
SPX,9/5/1963 12:00:00 AM,72.64,73.19,72.15,73,70.5807
SPX,9/6/1963 12:00:00 AM,73,73.51,72.51,72.84,70.6693
SPX,9/9/1963 12:00:00 AM,72.84,73.23,72.26,72.58,70.7442
SPX,9/10/1963 12:00:00 AM,72.58,73.27,72.25,72.99,70.8323
SPX,9/11/1963 12:00:00 AM,72.99,73.79,72.83,73.2,70.9251
SPX,9/12/1963 12:00:00 AM,73.2,73.6,72.72,73.15,71.0124
SPX,9/13/1963 12:00:00 AM,73.15,73.59,72.82,73.17,71.097
SPX,9/16/1963 12:00:00 AM,73.17,73.63,72.8,73.07,71.1744
SPX,9/17/1963 12:00:00 AM,73.07,73.64,72.79,73.12,71.2507
SPX,9/18/1963 12:00:00 AM,73.12,73.44,72.51,72.8,71.3114
SPX,9/19/1963 12:00:00 AM,72.8,73.47,72.61,73.22,71.3863
SPX,9/20/1963 12:00:00 AM,73.22,73.71,72.92,73.3,71.4613
SPX,9/23/1963 12:00:00 AM,73.3,73.53,72.62,72.96,71.5201
SPX,9/24/1963 12:00:00 AM,72.96,73.67,72.59,73.3,71.5899
SPX,9/25/1963 12:00:00 AM,73.3,73.87,72.58,72.89,71.6409
SPX,9/26/1963 12:00:00 AM,72.89,73.07,72.01,72.27,71.6656
SPX,9/27/1963 12:00:00 AM,72.27,72.6,71.6,72.13,71.6838
SPX,9/30/1963 12:00:00 AM,72.13,72.37,71.28,71.7,71.6844
SPX,10/2/1963 12:00:00 AM,72.22,72.67,71.92,72.3,71.7085
SPX,10/3/1963 12:00:00 AM,72.3,73.1,72.1,72.83,71.7525
SPX,10/4/1963 12:00:00 AM,72.83,73.19,72.46,72.85,71.7956
SPX,10/7/1963 12:00:00 AM,72.85,73.27,72.39,72.7,71.831
SPX,10/8/1963 12:00:00 AM,72.7,73.14,72.24,72.6,71.8612
SPX,10/9/1963 12:00:00 AM,71.98,71.98,71.6,71.87,71.8615
SPX,10/10/1963 12:00:00 AM,71.87,72.52,71.6,72.2,71.8748
SPX,10/11/1963 12:00:00 AM,72.2,72.71,71.87,72.27,71.8903
SPX,10/14/1963 12:00:00 AM,72.27,72.43,71.85,72.3,71.9064
SPX,10/15/1963 12:00:00 AM,72.3,72.79,71.99,72.4,71.9257
SPX,10/16/1963 12:00:00 AM,72.4,73.2,72.08,72.97,71.9667
SPX,10/17/1963 12:00:00 AM,72.97,73.77,72.84,73.26,72.0174
SPX,10/18/1963 12:00:00 AM,73.26,73.74,72.85,73.32,72.0685
SPX,10/21/1963 12:00:00 AM,73.32,73.87,73.03,73.38,72.1199
SPX,10/22/1963 12:00:00 AM,73.38,73.55,72.48,72.96,72.1529
SPX,10/23/1963 12:00:00 AM,72.96,73.55,72.59,73,72.1861
SPX,10/24/1963 12:00:00 AM,73,73.73,72.74,73.28,72.229
SPX,10/25/1963 12:00:00 AM,73.28,74.41,73.06,74.01,72.2988
SPX,10/28/1963 12:00:00 AM,74.01,75.15,73.75,74.48,72.3844
SPX,10/29/1963 12:00:00 AM,74.48,75.18,73.97,74.46,72.4658
SPX,10/30/1963 12:00:00 AM,74.46,74.59,73.43,73.8,72.5181
SPX,10/31/1963 12:00:00 AM,73.8,74.35,73.25,74.01,72.5766
SPX,11/1/1963 12:00:00 AM,74.01,74.44,73.47,73.83,72.6257
SPX,11/4/1963 12:00:00 AM,73.83,74.27,73.09,73.45,72.6581
SPX,11/6/1963 12:00:00 AM,73.45,73.47,72.33,72.81,72.664
SPX,11/7/1963 12:00:00 AM,72.81,73.48,72.58,73.06,72.6796
SPX,11/8/1963 12:00:00 AM,73.06,73.66,72.8,73.36,72.7062
SPX,11/11/1963 12:00:00 AM,72.52,72.52,71.42,71.83,72.6719
SPX,11/12/1963 12:00:00 AM,71.83,72.61,71.42,71.9,72.6416
SPX,11/13/1963 12:00:00 AM,72.89,73.67,72.89,73.29,72.667
SPX,11/14/1963 12:00:00 AM,73.29,73.53,72.63,72.95,72.6781
SPX,11/15/1963 12:00:00 AM,72.95,73.2,72.09,72.35,72.6653
SPX,11/18/1963 12:00:00 AM,72.35,72.52,71.42,71.83,72.6325
SPX,11/19/1963 12:00:00 AM,71.83,72.61,71.42,71.9,72.6038
SPX,11/20/1963 12:00:00 AM,71.9,73.14,71.49,72.56,72.6021
SPX,11/21/1963 12:00:00 AM,72.56,72.86,71.4,71.62,72.5635
SPX,11/22/1963 12:00:00 AM,71.62,72.17,69.48,69.61,72.4477
SPX,11/26/1963 12:00:00 AM,71.4,72.74,71.4,72.38,72.4451
SPX,11/27/1963 12:00:00 AM,72.38,72.78,71.76,72.25,72.4374
SPX,11/29/1963 12:00:00 AM,72.25,73.47,72.05,73.23,72.4685
SPX,12/2/1963 12:00:00 AM,73.23,74.08,73.02,73.66,72.5152
SPX,12/3/1963 12:00:00 AM,73.66,74.01,73.14,73.62,72.5586
SPX,12/4/1963 12:00:00 AM,73.62,74.18,73.21,73.8,72.6072
SPX,12/5/1963 12:00:00 AM,73.8,74.57,73.45,74.28,72.6728
SPX,12/6/1963 12:00:00 AM,74.28,74.63,73.62,74,72.7249
SPX,12/9/1963 12:00:00 AM,74,74.41,73.56,73.96,72.7733
SPX,12/10/1963 12:00:00 AM,73.96,74.48,73.4,73.99,72.821
SPX,12/11/1963 12:00:00 AM,73.99,74.37,73.58,73.9,72.8633
SPX,12/12/1963 12:00:00 AM,73.9,74.31,73.58,73.91,72.9044
SPX,12/13/1963 12:00:00 AM,73.91,74.39,73.68,74.06,72.9497
SPX,12/16/1963 12:00:00 AM,74.06,74.66,73.78,74.3,73.0027
SPX,12/17/1963 12:00:00 AM,74.3,75.08,74.07,74.74,73.0708
SPX,12/18/1963 12:00:00 AM,74.74,75.21,74.25,74.63,73.1319
SPX,12/19/1963 12:00:00 AM,74.63,74.92,74.08,74.4,73.1817
SPX,12/20/1963 12:00:00 AM,74.4,74.75,73.85,74.28,73.2247
SPX,12/23/1963 12:00:00 AM,74.28,74.45,73.49,73.81,73.2477
SPX,12/24/1963 12:00:00 AM,73.81,74.48,73.44,73.97,73.276
SPX,12/26/1963 12:00:00 AM,73.97,74.63,73.74,74.32,73.317
SPX,12/27/1963 12:00:00 AM,74.32,74.91,74.09,74.44,73.361
SPX,12/30/1963 12:00:00 AM,74.44,74.94,74.13,74.56,73.408
SPX,12/31/1963 12:00:00 AM,74.56,75.36,74.4,75.02,73.4712
SPX,1/2/1964 12:00:00 AM,75.02,75.79,74.82,75.43,73.548
SPX,1/3/1964 12:00:00 AM,75.43,76.04,75.09,75.5,73.6246
SPX,1/6/1964 12:00:00 AM,75.5,76.12,75.18,75.67,73.7048
SPX,1/7/1964 12:00:00 AM,75.67,76.24,75.25,75.69,73.7827
SPX,1/8/1964 12:00:00 AM,75.69,76.35,75.39,76,73.8696
SPX,1/9/1964 12:00:00 AM,76,76.64,75.6,76.28,73.9641
SPX,1/10/1964 12:00:00 AM,76.28,76.67,75.74,76.24,74.0534
SPX,1/13/1964 12:00:00 AM,76.24,76.71,75.78,76.22,74.1383
SPX,1/14/1964 12:00:00 AM,76.22,76.85,75.88,76.36,74.2255
SPX,1/15/1964 12:00:00 AM,76.36,77.06,75.96,76.64,74.3202
SPX,1/16/1964 12:00:00 AM,76.64,77.21,76.05,76.55,74.4076
SPX,1/17/1964 12:00:00 AM,76.55,77.09,76.02,76.56,74.492
SPX,1/20/1964 12:00:00 AM,76.56,77.19,76.02,76.41,74.5672
SPX,1/21/1964 12:00:00 AM,76.41,76.99,75.87,76.62,74.6477
SPX,1/22/1964 12:00:00 AM,76.62,77.62,76.45,77.03,74.7412
SPX,1/23/1964 12:00:00 AM,77.03,77.62,76.67,77.09,74.8333
SPX,1/24/1964 12:00:00 AM,77.09,77.56,76.58,77.11,74.9225
SPX,1/27/1964 12:00:00 AM,77.11,77.78,76.64,77.08,75.0072
SPX,1/28/1964 12:00:00 AM,77.08,77.56,76.63,77.1,75.0892
SPX,1/29/1964 12:00:00 AM,77.1,77.36,76.33,76.63,75.1496
SPX,1/30/1964 12:00:00 AM,76.63,77.2,76.26,76.7,75.2104
SPX,1/31/1964 12:00:00 AM,76.7,77.37,76.39,77.04,75.2822
SPX,2/3/1964 12:00:00 AM,77.04,77.55,76.53,76.97,75.3484
SPX,2/4/1964 12:00:00 AM,76.97,77.31,76.46,76.88,75.4084
SPX,2/5/1964 12:00:00 AM,76.88,77.28,76.36,76.75,75.4611
SPX,2/6/1964 12:00:00 AM,76.75,77.26,76.47,76.93,75.5187
SPX,2/7/1964 12:00:00 AM,76.93,77.51,76.66,77.18,75.5838
SPX,2/10/1964 12:00:00 AM,77.18,77.77,76.83,77.05,75.6413
SPX,2/11/1964 12:00:00 AM,77.05,77.65,76.81,77.33,75.7075
SPX,2/12/1964 12:00:00 AM,77.33,77.88,77.14,77.57,75.7806
SPX,2/13/1964 12:00:00 AM,77.57,77.93,77.1,77.52,75.8488
SPX,2/14/1964 12:00:00 AM,77.52,77.82,77.02,77.48,75.9128
SPX,2/17/1964 12:00:00 AM,77.48,77.93,77.04,77.46,75.9734
SPX,2/18/1964 12:00:00 AM,77.46,77.9,77,77.47,76.0321
SPX,2/19/1964 12:00:00 AM,77.47,77.98,77.13,77.55,76.0916
SPX,2/20/1964 12:00:00 AM,77.55,77.99,77.16,77.62,76.1516
SPX,2/24/1964 12:00:00 AM,77.62,78.16,77.27,77.68,76.2115
SPX,2/25/1964 12:00:00 AM,77.68,78.31,77.19,77.68,76.2691
SPX,2/26/1964 12:00:00 AM,77.68,78.13,77.33,77.87,76.3319
SPX,2/27/1964 12:00:00 AM,77.87,78.29,77.38,77.62,76.3824
SPX,2/28/1964 12:00:00 AM,77.62,78.06,77.2,77.8,76.438
SPX,3/2/1964 12:00:00 AM,77.8,78.38,77.5,77.97,76.4981
SPX,3/3/1964 12:00:00 AM,77.97,78.66,77.69,78.22,76.5656
SPX,3/4/1964 12:00:00 AM,78.22,78.7,77.7,78.07,76.6246
SPX,3/5/1964 12:00:00 AM,78.07,78.44,77.58,78.06,76.6809
SPX,3/6/1964 12:00:00 AM,78.06,78.6,77.85,78.31,76.7448
SPX,3/9/1964 12:00:00 AM,78.31,78.88,77.95,78.33,76.8069
SPX,3/10/1964 12:00:00 AM,78.33,78.9,77.95,78.59,76.8769
SPX,3/11/1964 12:00:00 AM,78.59,79.42,78.45,78.95,76.9582
SPX,3/12/1964 12:00:00 AM,78.95,79.41,78.55,79.08,77.0414
SPX,3/13/1964 12:00:00 AM,79.08,79.59,78.74,79.14,77.1237
SPX,3/16/1964 12:00:00 AM,79.14,79.6,78.72,79.14,77.2027
SPX,3/17/1964 12:00:00 AM,79.14,79.65,78.77,79.32,77.2858
SPX,3/18/1964 12:00:00 AM,79.32,79.89,78.9,79.38,77.3679
SPX,3/19/1964 12:00:00 AM,79.38,79.85,78.94,79.3,77.4437
SPX,3/20/1964 12:00:00 AM,79.3,79.35,78.92,78.92,77.5016
SPX,3/23/1964 12:00:00 AM,78.92,79.33,78.45,78.93,77.5576
SPX,3/24/1964 12:00:00 AM,78.93,79.34,78.51,78.79,77.6059
SPX,3/25/1964 12:00:00 AM,78.79,79.33,78.17,78.98,77.6598
SPX,3/26/1964 12:00:00 AM,78.98,79.58,78.67,79.19,77.7198
SPX,3/30/1964 12:00:00 AM,79.19,79.67,78.75,79.14,77.7755
SPX,3/31/1964 12:00:00 AM,79.14,79.51,78.57,78.98,77.8227
SPX,4/1/1964 12:00:00 AM,78.98,79.58,78.67,79.24,77.8783
SPX,4/2/1964 12:00:00 AM,79.24,80.09,79.13,79.7,77.9497
SPX,4/3/1964 12:00:00 AM,79.7,80.37,79.45,79.94,78.0278
SPX,4/6/1964 12:00:00 AM,79.94,80.45,79.55,80.02,78.1059
SPX,4/7/1964 12:00:00 AM,80.02,80.44,79.41,79.74,78.17
SPX,4/8/1964 12:00:00 AM,79.74,80.17,79.26,79.75,78.232
SPX,4/9/1964 12:00:00 AM,79.75,80.23,79.36,79.7,78.2895
SPX,4/10/1964 12:00:00 AM,79.7,80.26,79.43,79.85,78.3507
SPX,4/13/1964 12:00:00 AM,79.85,80.3,79.42,79.77,78.4064
SPX,4/14/1964 12:00:00 AM,79.77,80.37,79.46,79.99,78.4685
SPX,4/15/1964 12:00:00 AM,79.99,80.5,79.63,80.09,78.5321
SPX,4/16/1964 12:00:00 AM,80.09,80.62,79.73,80.2,78.5975
SPX,4/17/1964 12:00:00 AM,80.2,80.98,79.99,80.55,78.6741
SPX,4/20/1964 12:00:00 AM,80.55,81.04,80.11,80.5,78.7457
SPX,4/21/1964 12:00:00 AM,80.5,80.98,80.05,80.54,78.816
SPX,4/22/1964 12:00:00 AM,80.54,80.92,80.06,80.49,78.8817
SPX,4/23/1964 12:00:00 AM,80.49,81.2,80.09,80.38,78.9404
SPX,4/24/1964 12:00:00 AM,80.38,80.62,79.45,79.75,78.9722
SPX,4/27/1964 12:00:00 AM,79.75,80.01,78.9,79.35,78.987
SPX,4/28/1964 12:00:00 AM,79.35,80.26,79.14,79.9,79.0228
SPX,4/29/1964 12:00:00 AM,79.9,80.6,79.29,79.7,79.0494
SPX,4/30/1964 12:00:00 AM,79.7,80.08,79.08,79.46,79.0655
SPX,5/4/1964 12:00:00 AM,80.17,81.01,79.87,80.47,79.1205
SPX,5/5/1964 12:00:00 AM,80.47,81.2,79.99,80.88,79.1895
SPX,5/6/1964 12:00:00 AM,80.88,81.57,80.53,81.06,79.2629
SPX,5/7/1964 12:00:00 AM,81.06,81.72,80.67,81.15,79.3369
SPX,5/8/1964 12:00:00 AM,79.44,79.44,78.44,78.64,79.3096
SPX,5/11/1964 12:00:00 AM,80.58,81.51,80.58,80.9,79.3719
SPX,5/12/1964 12:00:00 AM,80.9,81.81,80.66,81.16,79.4421
SPX,5/13/1964 12:00:00 AM,81.16,81.65,80.66,80.97,79.502
SPX,5/14/1964 12:00:00 AM,80.97,81.28,80.37,80.86,79.5552
SPX,5/15/1964 12:00:00 AM,80.86,81.45,80.49,81.1,79.6158
SPX,5/18/1964 12:00:00 AM,81.1,81.47,80.42,80.72,79.6591
SPX,5/19/1964 12:00:00 AM,80.72,81.04,79.96,80.3,79.6842
SPX,5/20/1964 12:00:00 AM,80.3,81.02,80.09,80.66,79.7225
SPX,5/21/1964 12:00:00 AM,80.66,81.49,80.36,80.94,79.7703
SPX,5/22/1964 12:00:00 AM,80.94,81.15,80.36,80.73,79.8079
SPX,5/25/1964 12:00:00 AM,80.73,81.16,80.21,80.56,79.8374
SPX,5/26/1964 12:00:00 AM,80.56,80.94,80.12,80.39,79.8591
SPX,5/27/1964 12:00:00 AM,80.39,80.72,79.78,80.26,79.8748
SPX,5/28/1964 12:00:00 AM,80.26,80.75,79.88,80.37,79.8942
SPX,6/2/1964 12:00:00 AM,80.11,80.6,79.5,79.7,79.8866
SPX,6/3/1964 12:00:00 AM,79.7,80.12,79.27,79.49,79.871
SPX,6/4/1964 12:00:00 AM,79.49,79.75,78.44,78.67,79.8239
SPX,6/5/1964 12:00:00 AM,78.67,79.45,78.5,79.02,79.7924
SPX,6/8/1964 12:00:00 AM,79.02,79.44,78.44,78.64,79.7472
SPX,6/9/1964 12:00:00 AM,78.64,79.39,78.15,79.14,79.7234
SPX,6/10/1964 12:00:00 AM,79.14,79.84,79.02,79.44,79.7123
SPX,6/11/1964 12:00:00 AM,79.44,80.13,79.24,79.73,79.713
SPX,6/12/1964 12:00:00 AM,79.73,80.05,79.19,79.6,79.7086
SPX,6/15/1964 12:00:00 AM,79.6,80.33,79.39,79.97,79.7188
SPX,6/16/1964 12:00:00 AM,79.97,80.72,79.85,80.4,79.7455
SPX,6/17/1964 12:00:00 AM,80.4,81.13,80.22,80.81,79.7873
SPX,6/18/1964 12:00:00 AM,80.81,81.34,80.43,80.79,79.8266
SPX,6/19/1964 12:00:00 AM,80.79,81.23,80.39,80.89,79.8683
SPX,6/22/1964 12:00:00 AM,80.89,81.54,80.66,81.11,79.917
SPX,6/23/1964 12:00:00 AM,81.11,81.43,80.5,80.77,79.9504
SPX,6/24/1964 12:00:00 AM,80.77,81.45,80.41,81.06,79.9939
SPX,6/25/1964 12:00:00 AM,81.06,81.73,80.75,81.21,80.0416
SPX,6/26/1964 12:00:00 AM,81.21,81.78,80.86,81.46,80.0973
SPX,6/29/1964 12:00:00 AM,81.46,82.1,81.1,81.64,80.1578
SPX,6/30/1964 12:00:00 AM,81.64,82.07,81.19,81.69,80.2178
SPX,7/2/1964 12:00:00 AM,82.27,82.98,82.09,82.6,80.3113
SPX,7/6/1964 12:00:00 AM,82.6,83.38,82.37,82.98,80.4159
SPX,7/7/1964 12:00:00 AM,82.98,83.53,82.6,83.12,80.522
SPX,7/8/1964 12:00:00 AM,83.12,83.56,82.58,83.12,80.6238
SPX,7/9/1964 12:00:00 AM,83.12,83.64,82.74,83.22,80.7257
SPX,7/10/1964 12:00:00 AM,83.22,83.99,82.87,83.36,80.829
SPX,7/13/1964 12:00:00 AM,83.36,83.86,82.92,83.31,80.9263
SPX,7/14/1964 12:00:00 AM,83.31,83.71,82.72,83.06,81.0099
SPX,7/15/1964 12:00:00 AM,83.06,83.67,82.72,83.34,81.1013
SPX,7/16/1964 12:00:00 AM,83.34,83.98,83.06,83.64,81.2009
SPX,7/17/1964 12:00:00 AM,83.64,84.33,83.37,84.01,81.311
SPX,7/20/1964 12:00:00 AM,84.01,84.33,83.44,83.74,81.4063
SPX,7/21/1964 12:00:00 AM,83.74,83.99,83.06,83.54,81.49
SPX,7/22/1964 12:00:00 AM,83.54,83.95,82.96,83.52,81.5696
SPX,7/23/1964 12:00:00 AM,83.52,83.91,83.06,83.48,81.6445
SPX,7/24/1964 12:00:00 AM,83.48,83.92,83.07,83.46,81.7157
SPX,7/27/1964 12:00:00 AM,83.46,83.82,82.82,83.08,81.7692
SPX,7/28/1964 12:00:00 AM,83.08,83.3,82.4,82.85,81.8116
SPX,7/29/1964 12:00:00 AM,82.85,83.3,82.47,82.92,81.855
SPX,7/30/1964 12:00:00 AM,82.92,83.5,82.63,83.09,81.9035
SPX,7/31/1964 12:00:00 AM,83.09,83.57,82.72,83.18,81.9535
SPX,8/4/1964 12:00:00 AM,83,83.02,81.68,81.96,81.9538
SPX,8/5/1964 12:00:00 AM,81.96,82.41,80.8,82.09,81.9591
SPX,8/6/1964 12:00:00 AM,82.09,82.45,81.2,81.34,81.9348
SPX,8/7/1964 12:00:00 AM,81.34,82.2,81.19,81.86,81.9319
SPX,8/10/1964 12:00:00 AM,81.86,82.23,81.43,81.78,81.926
SPX,8/11/1964 12:00:00 AM,81.78,82.25,81.45,81.76,81.9194
SPX,8/12/1964 12:00:00 AM,81.76,82.53,81.6,82.17,81.9293
SPX,8/13/1964 12:00:00 AM,82.17,82.87,81.98,82.41,81.9481
SPX,8/14/1964 12:00:00 AM,82.41,82.83,82.03,82.35,81.9639
SPX,8/17/1964 12:00:00 AM,82.35,82.85,82.02,82.36,81.9794
SPX,8/18/1964 12:00:00 AM,82.36,82.79,82.01,82.4,81.9959
SPX,8/19/1964 12:00:00 AM,82.4,82.8,81.99,82.32,82.0086
SPX,8/20/1964 12:00:00 AM,82.32,82.57,81.6,81.94,82.0059
SPX,8/21/1964 12:00:00 AM,81.94,82.43,81.64,82.07,82.0084
SPX,8/24/1964 12:00:00 AM,82.07,82.48,81.64,81.91,82.0046
SPX,8/25/1964 12:00:00 AM,81.91,82.13,81.2,81.44,81.9824
SPX,8/26/1964 12:00:00 AM,81.44,81.74,80.99,81.32,81.9565
SPX,8/27/1964 12:00:00 AM,81.32,81.94,81.07,81.7,81.9464
SPX,8/28/1964 12:00:00 AM,81.7,82.29,81.54,81.99,81.9481
SPX,8/31/1964 12:00:00 AM,81.99,82.48,81.46,81.83,81.9435
SPX,9/2/1964 12:00:00 AM,82.18,82.76,81.95,82.31,81.9579
SPX,9/3/1964 12:00:00 AM,82.31,82.83,82.04,82.56,81.9815
SPX,9/4/1964 12:00:00 AM,82.56,83.03,82.31,82.76,82.012
SPX,9/8/1964 12:00:00 AM,82.76,83.24,82.46,82.87,82.0456
SPX,9/9/1964 12:00:00 AM,82.87,83.51,82.54,83.05,82.085
SPX,9/10/1964 12:00:00 AM,83.05,83.5,82.6,83.1,82.1248
SPX,9/11/1964 12:00:00 AM,83.1,83.84,82.79,83.45,82.1768
SPX,9/14/1964 12:00:00 AM,83.45,83.89,82.88,83.22,82.2177
SPX,9/15/1964 12:00:00 AM,83.22,83.68,82.69,83,82.2484
SPX,9/16/1964 12:00:00 AM,83,83.52,82.57,83.24,82.2873
SPX,9/17/1964 12:00:00 AM,83.24,84.18,83.17,83.79,82.3462
SPX,9/18/1964 12:00:00 AM,83.79,84.29,83.03,83.48,82.3907
SPX,9/21/1964 12:00:00 AM,83.48,84.32,83.41,83.86,82.4483
SPX,9/22/1964 12:00:00 AM,83.86,84.44,83.53,83.89,82.5048
SPX,9/23/1964 12:00:00 AM,83.89,84.37,83.45,83.91,82.5599
SPX,9/24/1964 12:00:00 AM,83.91,84.43,83.45,84,82.6164
SPX,9/25/1964 12:00:00 AM,84,84.62,83.56,84.21,82.6789
SPX,9/28/1964 12:00:00 AM,84.21,84.73,83.79,84.28,82.7417
SPX,9/29/1964 12:00:00 AM,84.28,84.8,83.84,84.24,82.8004
SPX,9/30/1964 12:00:00 AM,84.24,84.66,83.86,84.18,82.8545
SPX,10/2/1964 12:00:00 AM,84.08,84.64,83.71,84.36,82.9136
SPX,10/5/1964 12:00:00 AM,84.36,85.25,84.2,84.74,82.9852
SPX,10/6/1964 12:00:00 AM,84.74,85.24,84.37,84.79,83.056
SPX,10/7/1964 12:00:00 AM,84.79,85.25,84.42,84.8,83.1244
SPX,10/8/1964 12:00:00 AM,84.8,85.4,84.47,85.04,83.1995
